Date,Close
2016-04-20,227.29690551757807
2016-04-21,228.1405487060547
2016-04-22,227.65847778320312
2016-04-25,222.8267822265625
2016-04-26,222.83773803710935
2016-04-27,223.3745880126953
2016-04-28,218.40049743652344
2016-04-29,215.3327789306641
2016-05-02,216.26402282714844
2016-05-03,213.8207855224609
2016-05-04,214.3247833251953
2016-05-05,213.7002868652344
2016-05-06,212.3198089599609
2016-05-09,215.42041015625
2016-05-10,215.2998962402344
2016-05-11,213.7331695556641
2016-05-12,217.54591369628903
2016-05-13,214.33575439453125
2016-05-16,213.85366821289065
2016-05-17,212.3636474609375
2016-05-18,212.6703948974609
2016-05-19,208.43035888671875
2016-05-20,204.70526123046875
2016-05-23,203.78494262695312
2016-05-24,206.07476806640625
2016-05-25,208.43035888671875
2016-05-26,207.47715759277344
2016-05-27,213.57977294921875
2016-05-30,212.2650451660156
2016-05-31,209.8875274658203
2016-06-01,208.95626831054688
2016-06-02,209.53692626953125
2016-06-03,210.2819366455078
2016-06-06,209.21920776367188
2016-06-07,209.2740020751953
2016-06-08,209.06581115722656
2016-06-09,212.8018798828125
2016-06-10,214.01800537109372
2016-06-13,214.98214721679688
2016-06-14,213.9194183349609
2016-06-15,215.7490997314453
2016-06-16,213.93035888671875
2016-06-17,213.6235809326172
2016-06-20,216.97618103027344
2016-06-21,216.2969207763672
2016-06-22,214.85069274902344
2016-06-23,214.8397521972656
2016-06-24,208.48513793945312
2016-06-27,209.4054718017578
2016-06-28,209.87657165527344
2016-06-29,211.8705902099609
2016-06-30,212.3636474609375
2016-07-01,213.3058624267578
2016-07-04,216.209228515625
2016-07-05,217.61163330078125
2016-07-07,216.47219848632807
2016-07-08,214.39051818847656
2016-07-11,217.4801788330078
2016-07-12,219.8686370849609
2016-07-13,221.0409240722656
2016-07-14,220.19729614257807
2016-07-15,221.79689025878903
2016-07-18,220.4931182861328
2016-07-19,223.0240173339844
2016-07-20,224.16342163085935
2016-07-21,220.51502990722656
2016-07-22,222.37759399414065
2016-07-25,224.1086578369141
2016-07-26,224.3935089111328
2016-07-27,221.9941253662109
2016-07-28,224.89747619628903
2016-07-29,222.3885498046875
2016-08-01,221.2052764892578
2016-08-02,221.92840576171875
2016-08-03,217.79791259765625
2016-08-04,217.5897216796875
2016-08-05,222.6843719482422
2016-08-08,225.5329742431641
2016-08-09,225.8506774902344
2016-08-10,219.92340087890625
2016-08-11,222.21324157714844
2016-08-12,226.96823120117188
2016-08-16,224.5797882080078
2016-08-17,222.03794860839844
2016-08-18,223.0787811279297
2016-08-19,222.3885498046875
2016-08-22,221.72021484375
2016-08-23,221.4134521484375
2016-08-24,223.6156311035156
2016-08-25,221.90647888183597
2016-08-26,225.23715209960935
2016-08-29,231.71224975585935
2016-08-30,233.6734161376953
2016-08-31,232.27101135253903
2016-09-01,225.52200317382807
2016-09-02,222.04888916015625
2016-09-06,223.48416137695312
2016-09-07,222.9911346435547
2016-09-08,226.44232177734372
2016-09-09,228.8855438232422
2016-09-12,229.31285095214844
2016-09-14,228.9293670654297
2016-09-15,233.36663818359372
2016-09-16,235.6783599853516
2016-09-19,237.17938232421875
2016-09-20,235.3825836181641
2016-09-21,234.9552764892578
2016-09-22,238.6146545410156
2016-09-23,241.6495056152344
2016-09-26,242.6136474609375
2016-09-27,243.33676147460935
2016-09-28,238.98715209960935
2016-09-29,234.9991149902344
2016-09-30,237.46424865722656
2016-10-03,238.9980926513672
2016-10-04,240.2361602783203
2016-10-05,238.7132568359375
2016-10-06,243.40249633789065
2016-10-07,243.008056640625
2016-10-10,240.2361602783203
2016-10-13,231.6465301513672
2016-10-14,236.13851928710935
2016-10-17,232.41343688964844
2016-10-18,236.89450073242188
2016-10-19,238.2640380859375
2016-10-20,238.307861328125
2016-10-21,233.19134521484372
2016-10-24,232.9941253662109
2016-10-25,232.4572906494141
2016-10-26,230.9672088623047
2016-10-27,229.7949066162109
2016-10-28,231.1644287109375
2016-11-01,230.2989044189453
2016-11-02,224.3277587890625
2016-11-03,224.37158203125
2016-11-04,220.3397216796875
2016-11-07,219.37559509277344
2016-11-08,219.8905334472656
2016-11-09,220.131591796875
2016-11-10,221.4025115966797
2016-11-11,219.50706481933597
2016-11-15,215.92437744140625
2016-11-16,216.1763610839844
2016-11-17,214.24810791015625
2016-11-18,216.3845672607422
2016-11-21,217.26104736328125
2016-11-22,219.4413146972656
2016-11-23,221.095703125
2016-11-24,216.3516845703125
2016-11-25,217.74310302734372
2016-11-28,216.19825744628903
2016-11-29,218.6196136474609
2016-11-30,216.9433135986328
2016-12-01,218.63059997558597
2016-12-02,217.97320556640625
2016-12-05,217.7759704589844
2016-12-06,220.26303100585935
2016-12-07,218.9373321533203
2016-12-08,223.5170440673828
2016-12-09,225.4672393798828
2016-12-12,225.0837554931641
2016-12-13,227.8447113037109
2016-12-14,232.16146850585935
2016-12-15,230.7261962890625
2016-12-16,231.6465301513672
2016-12-19,232.82980346679688
2016-12-20,231.81085205078125
2016-12-21,232.9831695556641
2016-12-22,230.8138427734375
2016-12-23,231.6793975830078
2016-12-26,229.52099609375
2016-12-27,233.3008728027344
2016-12-28,230.0140380859375
2016-12-29,233.4652404785156
2016-12-30,237.17938232421875
2017-01-02,237.77102661132807
2017-01-03,238.7132568359375
2017-01-04,233.83775329589844
2017-01-05,236.083740234375
2017-01-06,235.54690551757807
2017-01-09,236.1494903564453
2017-01-10,238.81185913085935
2017-01-11,237.97918701171875
2017-01-12,237.37657165527344
2017-01-13,238.932373046875
2017-01-16,235.83175659179688
2017-01-17,228.16244506835935
2017-01-18,226.25607299804688
2017-01-19,226.50808715820312
2017-01-20,224.77696228027344
2017-01-23,222.60765075683597
2017-01-24,225.1056671142578
2017-01-25,222.91444396972656
2017-01-27,224.6235809326172
2017-01-30,228.9403381347656
2017-01-31,229.02798461914065
2017-02-01,230.0030670166016
2017-02-02,228.65548706054688
2017-02-03,226.4971160888672
2017-02-06,228.2501220703125
2017-02-07,225.8945159912109
2017-02-08,224.63455200195312
2017-02-09,226.29986572265625
2017-02-10,225.7301788330078
2017-02-13,225.66444396972656
2017-02-14,230.0359344482422
2017-02-15,230.36463928222656
2017-02-16,233.9144287109375
2017-02-17,235.66741943359372
2017-02-20,235.64552307128903
2017-02-21,238.45030212402344
2017-02-22,264.5917053222656
2017-02-23,259.1684265136719
2017-02-27,271.47222900390625
2017-02-28,271.28594970703125
2017-03-01,270.508056640625
2017-03-02,271.0010681152344
2017-03-03,275.7779846191406
2017-03-06,286.0329895019531
2017-03-07,285.9453430175781
2017-03-08,282.93243408203125
2017-03-09,281.957275390625
2017-03-10,280.8397827148437
2017-03-14,282.5599365234375
2017-03-15,285.9453430175781
2017-03-16,284.3457336425781
2017-03-17,285.0140380859375
2017-03-20,280.65350341796875
2017-03-21,276.9284362792969
2017-03-22,276.030029296875
2017-03-23,279.01007080078125
2017-03-24,281.957275390625
2017-03-27,274.14556884765625
2017-03-28,272.9732360839844
2017-03-29,275.3616638183594
2017-03-30,278.4294128417969
2017-03-31,289.4403076171875
2017-04-03,301.2182922363281
2017-04-05,310.0599060058594
2017-04-06,315.20928955078125
2017-04-07,308.21923828125
2017-04-10,302.6864013671875
2017-04-11,300.7143249511719
2017-04-12,296.6933288574219
2017-04-13,299.0599060058594
2017-04-17,304.9871826171875
2017-04-18,300.2431640625
2017-04-19,299.9363708496094
2017-04-20,300.1007385253906
2017-04-21,307.3208312988281
2017-04-24,310.5857849121094
2017-04-25,313.96026611328125
2017-04-26,310.37762451171875
2017-04-27,308.8547058105469
2017-04-28,305.7213134765625
2017-05-02,300.3197937011719
2017-05-03,300.2212219238281
2017-05-04,297.5589294433594
2017-05-05,291.0509033203125
2017-05-08,289.54986572265625
2017-05-09,291.5111083984375
2017-05-10,297.8108825683594
2017-05-11,297.9094543457031
2017-05-12,295.9154663085937
2017-05-15,294.52398681640625
2017-05-16,297.1973571777344
2017-05-17,296.4961242675781
2017-05-18,290.85369873046875
2017-05-19,288.9911499023437
2017-05-22,290.1524963378906
2017-05-23,286.0768127441406
2017-05-24,284.356689453125
2017-05-25,285.39752197265625
2017-05-26,293.0339660644531
2017-05-29,297.32879638671875
2017-05-30,297.8656616210937
2017-05-31,293.77899169921875
2017-06-01,291.0509033203125
2017-06-02,290.28399658203125
2017-06-05,291.2919311523437
2017-06-06,287.6654968261719
2017-06-07,293.406494140625
2017-06-08,291.806884765625
2017-06-09,292.68341064453125
2017-06-12,289.1225891113281
2017-06-13,288.0050964355469
2017-06-14,297.4602966308594
2017-06-15,303.256103515625
2017-06-16,304.3188781738281
2017-06-19,308.7999267578125
2017-06-20,309.4792175292969
2017-06-21,311.59381103515625
2017-06-22,313.9274597167969
2017-06-23,314.6285705566406
2017-06-27,314.9135131835937
2017-06-28,306.4443664550781
2017-06-29,305.1734313964844
2017-06-30,302.3905944824219
2017-07-03,302.62060546875
2017-07-04,311.582763671875
2017-07-05,316.11865234375
2017-07-06,316.0968017578125
2017-07-07,326.74615478515625
2017-07-10,327.11865234375
2017-07-11,327.4473571777344
2017-07-12,331.1176452636719
2017-07-13,336.1794128417969
2017-07-14,338.7524719238281
2017-07-17,342.7279968261719
2017-07-18,335.6935119628906
2017-07-19,338.5758056640625
2017-07-20,337.6813049316406
2017-07-21,350.0718078613281
2017-07-24,356.7530517578125
2017-07-25,353.85968017578125
2017-07-26,358.4095458984375
2017-07-27,352.2363586425781
2017-07-28,352.1590270996094
2017-07-31,356.7419738769531
2017-08-01,354.17999267578125
2017-08-02,359.8341369628906
2017-08-03,364.4501953125
2017-08-04,358.2769775390625
2017-08-07,356.9959716796875
2017-08-08,353.9480285644531
2017-08-09,353.1197814941406
2017-08-10,349.9282531738281
2017-08-11,341.5133361816406
2017-08-14,347.4324645996094
2017-08-16,345.8975524902344
2017-08-17,346.11834716796875
2017-08-18,347.9515075683594
2017-08-21,345.52203369140625
2017-08-22,344.5612487792969
2017-08-23,349.4202575683594
2017-08-24,346.3281555175781
2017-08-28,345.9968566894531
2017-08-29,338.39910888671875
2017-08-30,345.4557189941406
2017-08-31,352.17010498046875
2017-09-01,355.6155700683594
2017-09-04,356.3333740234375
2017-09-05,360.5849914550781
2017-09-06,363.4120788574219
2017-09-07,361.380126953125
2017-09-08,360.8501281738281
2017-09-11,361.2918090820313
2017-09-12,363.8759460449219
2017-09-13,375.0296325683594
2017-09-14,372.7546997070313
2017-09-15,371.8491516113281
2017-09-18,373.5056762695313
2017-09-19,370.4356384277344
2017-09-20,374.2124328613281
2017-09-21,371.650390625
2017-09-22,361.0709228515625
2017-09-25,362.9041442871094
2017-09-26,362.26361083984375
2017-09-27,353.00933837890625
2017-09-28,347.3994140625
2017-09-29,344.9477844238281
2017-10-03,352.656005859375
2017-10-04,361.7114868164063
2017-10-05,364.0526123046875
2017-10-06,369.7510070800781
2017-10-09,366.92388916015625
2017-10-10,372.4676208496094
2017-10-11,371.1203308105469
2017-10-12,385.520751953125
2017-10-13,387.1551208496094
2017-10-16,387.3097839355469
2017-10-17,386.2275085449219
2017-10-18,403.9630126953125
2017-10-19,401.9310607910156
2017-10-23,415.1167297363281
2017-10-24,412.6871948242188
2017-10-25,415.1830139160156
2017-10-26,418.4960021972656
2017-10-27,410.7435607910156
2017-10-30,416.33154296875
2017-10-31,415.6026611328125
2017-11-01,420.7708740234375
2017-11-02,418.1426086425781
2017-11-03,417.5683898925781
2017-11-06,411.9141845703125
2017-11-07,400.5174865722656
2017-11-08,392.1687622070313
2017-11-09,397.7787780761719
2017-11-10,390.4239807128906
2017-11-13,386.6250915527344
2017-11-14,391.6829223632813
2017-11-15,390.3577270507813
2017-11-16,399.2585754394531
2017-11-17,402.8145446777344
2017-11-20,406.76800537109375
2017-11-21,411.9362487792969
2017-11-22,411.1411743164063
2017-11-23,418.3193054199219
2017-11-24,420.1304016113281
2017-11-27,420.2408142089844
2017-11-28,416.70697021484375
2017-11-29,417.8775329589844
2017-11-30,407.0772399902344
2017-12-01,402.0194396972656
2017-12-04,398.26470947265625
2017-12-05,403.609619140625
2017-12-06,409.3300476074219
2017-12-07,411.4945373535156
2017-12-08,406.8342895507813
2017-12-11,404.69183349609375
2017-12-12,404.4489135742188
2017-12-13,404.0292663574219
2017-12-14,407.05511474609375
2017-12-15,406.2821044921875
2017-12-18,406.8342895507813
2017-12-19,409.0208740234375
2017-12-20,405.5753173828125
2017-12-21,403.2783508300781
2017-12-22,406.5691528320313
2017-12-26,410.7214965820313
2017-12-27,408.049072265625
2017-12-28,408.247802734375
2017-12-29,406.85638427734375
2018-01-01,401.8648071289063
2018-01-02,402.4831848144531
2018-01-03,404.0955505371094
2018-01-04,406.5250244140625
2018-01-05,407.82818603515625
2018-01-08,410.1693420410156
2018-01-09,415.6468200683594
2018-01-10,416.2652893066406
2018-01-11,414.2332763671875
2018-01-12,419.2027282714844
2018-01-15,419.26898193359375
2018-01-16,407.6956176757813
2018-01-17,408.38031005859375
2018-01-18,406.2600708007813
2018-01-19,411.3841247558594
2018-01-22,429.14166259765625
2018-01-23,434.3320007324219
2018-01-24,426.8668518066406
2018-01-25,426.66802978515625
2018-01-29,426.049560546875
2018-01-30,419.8211364746094
2018-01-31,424.6360168457031
2018-02-01,416.9278259277344
2018-02-02,399.4794006347656
2018-02-05,398.5076293945313
2018-02-06,394.0682373046875
2018-02-07,395.084228515625
2018-02-08,399.5677795410156
2018-02-09,396.6082458496094
2018-02-12,404.40472412109375
2018-02-14,412.4222106933594
2018-02-15,413.3056335449219
2018-02-16,406.966796875
2018-02-19,409.4846801757813
2018-02-20,406.8784790039063
2018-02-21,410.5227355957031
2018-02-22,408.3140563964844
2018-02-23,412.6871948242188
2018-02-26,414.6529235839844
2018-02-27,419.86529541015625
2018-02-28,421.65435791015625
2018-03-01,418.9376831054688
2018-03-05,408.2036437988281
2018-03-06,402.3506774902344
2018-03-07,393.0301818847656
2018-03-08,402.6157531738281
2018-03-09,403.3446044921875
2018-03-12,410.9423522949219
2018-03-13,411.6270446777344
2018-03-14,410.3902282714844
2018-03-15,402.7703552246094
2018-03-16,397.5800476074219
2018-03-19,395.5701599121094
2018-03-20,393.0522766113281
2018-03-21,396.1885986328125
2018-03-22,401.1580810546875
2018-03-23,394.86334228515625
2018-03-26,398.0438232421875
2018-03-27,397.4695434570313
2018-03-28,389.9159851074219
2018-04-02,394.4436645507813
2018-04-03,397.3591613769531
2018-04-04,395.30511474609375
2018-04-05,401.18011474609375
2018-04-06,402.41693115234375
2018-04-09,404.6255798339844
2018-04-10,405.0894165039063
2018-04-11,411.1853332519531
2018-04-12,410.235595703125
2018-04-13,414.7191467285156
2018-04-16,413.9240112304688
2018-04-17,417.10455322265625
2018-04-18,414.3437194824219
2018-04-19,416.2431335449219
2018-04-20,409.8822326660156
2018-04-23,413.4602966308594
2018-04-24,428.5011596679688
2018-04-25,428.6999816894531
2018-04-26,430.8423767089844
2018-04-27,440.0966796875
2018-04-30,425.51947021484375
2018-05-02,429.67181396484375
2018-05-03,424.7685852050781
2018-05-04,421.3893432617188
2018-05-07,428.9208068847656
2018-05-08,427.1980895996094
2018-05-09,431.438720703125
2018-05-10,433.40435791015625
2018-05-11,436.9823913574219
2018-05-14,435.8117980957031
2018-05-15,432.4325866699219
2018-05-16,422.3611145019531
2018-05-17,417.5904235839844
2018-05-18,412.5105590820313
2018-05-21,411.4062194824219
2018-05-22,409.3741760253906
2018-05-23,402.9691467285156
2018-05-24,404.559326171875
2018-05-25,406.7459106445313
2018-05-28,406.5691528320313
2018-05-29,405.26611328125
2018-05-30,404.6697387695313
2018-05-31,406.9888916015625
2018-06-01,411.0528259277344
2018-06-04,415.6026611328125
2018-06-05,418.60638427734375
2018-06-06,421.5880737304688
2018-06-07,429.075439453125
2018-06-08,434.8179321289063
2018-06-11,434.0670166015625
2018-06-12,440.4720764160156
2018-06-13,442.8353576660156
2018-06-14,445.2427978515625
2018-06-15,448.0036010742188
2018-06-18,448.5999450683594
2018-06-19,439.9861755371094
2018-06-20,450.23431396484375
2018-06-21,455.8443298339844
2018-06-22,447.2526550292969
2018-06-25,443.69671630859375
2018-06-26,432.4325866699219
2018-06-27,429.4979248046875
2018-06-28,420.20404052734375
2018-06-29,432.4328308105469
2018-07-02,427.163330078125
2018-07-03,431.9214172363281
2018-07-04,440.281494140625
2018-07-05,428.8975830078125
2018-07-06,434.7007446289063
2018-07-09,443.394287109375
2018-07-10,456.1122131347656
2018-07-11,461.9376220703125
2018-07-12,481.3035888671875
2018-07-13,489.0633239746094
2018-07-16,478.56878662109375
2018-07-17,485.75042724609375
2018-07-18,485.8393249511719
2018-07-19,491.3089599609375
2018-07-20,501.8924865722656
2018-07-23,498.1793212890625
2018-07-24,494.0215148925781
2018-07-25,495.8892211914063
2018-07-26,493.88812255859375
2018-07-27,502.4260559082031
2018-07-30,512.0089721679688
2018-07-31,527.3949584960938
2018-08-01,530.2188720703125
2018-08-02,519.5464477539062
2018-08-03,523.3706665039062
2018-08-06,530.3300170898438
2018-08-07,526.5945434570312
2018-08-08,541.4915771484375
2018-08-09,541.602783203125
2018-08-10,535.4883422851562
2018-08-13,528.1510620117188
2018-08-14,538.3344116210938
2018-08-16,533.9763793945312
2018-08-17,535.2882690429688
2018-08-20,549.1400756835938
2018-08-21,554.6096801757812
2018-08-23,564.5039672851562
2018-08-24,568.0836791992188
2018-08-27,574.3092651367188
2018-08-28,586.5379028320312
2018-08-29,575.5098876953125
2018-08-30,566.7273559570312
2018-08-31,552.1417236328125
2018-09-03,546.5831909179688
2018-09-04,552.2750854492188
2018-09-05,545.6270751953125
2018-09-06,560.9242553710938
2018-09-07,568.5728149414062
2018-09-10,558.4562377929688
2018-09-11,550.38525390625
2018-09-12,556.966552734375
2018-09-14,557.255615234375
2018-09-17,545.137939453125
2018-09-18,541.2470092773438
2018-09-19,538.4010009765625
2018-09-21,541.402587890625
2018-09-24,547.8727416992188
2018-09-25,547.22802734375
2018-09-26,556.4774169921875
2018-09-27,557.5223388671875
2018-09-28,559.3900756835938
2018-10-01,547.7171630859375
2018-10-03,535.8885498046875
2018-10-04,499.0464477539063
2018-10-05,466.4066467285156
2018-10-08,493.3323059082031
2018-10-09,484.7276916503906
2018-10-10,490.0860900878906
2018-10-11,483.7271423339844
2018-10-12,500.9585876464844
2018-10-15,506.8283996582031
2018-10-16,517.5230102539062
2018-10-17,511.964599609375
2018-10-19,489.7303466796875
