Date,Open,High,Low,Close,Volume
2015-01-01,189.65741561888825,190.8771400134829,189.09033548185477,189.99978637695312,2963643
2015-01-02,190.04260071522322,191.74381271840838,189.22945580333513,189.49693298339844,7331366
2015-01-05,189.37922403053025,190.64175904729098,187.04675183183352,187.42123413085938,10103941
2015-01-06,186.16943288485805,186.81139240746566,178.03788369901343,178.9152374267578,18627980
2015-01-07,179.12921357945618,183.77274551363777,179.10781540722698,182.80979919433594,20720312
2015-01-08,184.05093158896315,184.65010901239097,179.7818817251331,180.18846130371094,19872227
2015-01-09,181.54729564096232,184.457533275433,180.81974337459295,184.09375,13392787
2015-01-12,184.13655801772492,184.24354889589054,180.0921885470929,181.95387268066406,10100113
2015-01-13,182.53165149846924,182.94893023933918,179.85680791974818,180.4238739013672,9948711
2015-01-14,180.3917394437132,181.24769492622863,177.86668362633776,178.6691436767578,11380041
2015-01-15,179.74979516459382,186.4048131781008,179.74979516459382,184.93899536132812,16927085
2015-01-16,184.02954549231427,187.2393717003376,182.32834774405396,186.10523986816406,19136963
2015-01-19,186.21225115902527,189.59324885147356,183.7620884559331,188.23443603515625,13339962
2015-01-20,188.6302647555769,193.77666778430284,188.06318464866698,193.24169921875,13361320
2015-01-21,193.6590249541533,195.0285368158152,190.8878753971637,194.0334930419922,17084297
2015-01-22,193.69112425719513,194.12980116349135,188.20233481106973,189.11178588867188,23721627
2015-01-23,190.44918534529805,192.11828584647952,187.66735117666227,189.78582763671875,18080494
2015-01-27,191.06973937499922,191.88289856167683,188.41629435796523,190.2458953857422,17939876
2015-01-28,189.6146209037031,194.6861453126213,189.6146209037031,194.05487060546875,19298126
2015-01-29,194.10837417270935,199.97164555622763,194.06557782256655,198.88031005859375,36117653
2015-01-30,199.00870306739893,199.2761945456081,194.51495765255618,195.85238647460938,21746801
2015-02-02,196.0235575345849,196.8474157999274,193.80878939472262,194.31166076660156,19302710
2015-02-03,195.41372784477915,201.3304953363109,195.41372784477915,200.63504028320312,17092333
2015-02-04,200.95597636749395,201.96171909572098,198.131346029715,198.7519073486328,14072894
2015-02-05,200.2926458875079,201.12718905570785,196.35526713457438,197.6605987548828,12365643
2015-02-06,197.74617659105456,199.00869747891824,193.23103312750717,194.70755004882812,9045844
2015-02-09,192.84585048601593,196.4408438375023,190.87716126992885,191.88290405273438,8839692
2015-02-10,192.1610974324046,193.55200738136162,184.30773862743516,188.73728942871094,13651008
2015-02-11,189.59321436872443,193.60550041005428,188.9512548872894,192.7388458251953,9781008
2015-02-12,194.30096384372987,195.5741837758089,189.86071414308964,194.5470428466797,8709626
2015-02-13,195.58488238281177,197.04000107625566,194.52564419502826,196.33384704589844,7393680
