Date,Open,High,Low,Close,Volume
2015-06-01,239.34563535076023,240.95429019090423,235.24987991176351,236.43638610839844,3841320
2015-06-02,236.93838669545767,237.37192743964627,229.29447705786237,230.18435668945312,4726008
2015-06-03,230.2299756065746,232.05538671148304,227.72003533732556,229.44276428222656,5824832
2015-06-04,230.19576204912514,232.2493497069321,227.03552439087971,231.587646484375,5557588
2015-06-05,230.51521829501888,232.39767367827443,228.74685111680913,230.85748291015625,6753860
2015-06-08,229.14614611987756,230.97155729135778,227.16100868553642,228.96360778808594,3811996
2015-06-09,229.317287248139,229.54546365336103,227.51468807617195,228.59852600097656,6040260
2015-06-10,227.72006257365717,232.51176729715095,227.4918861582527,231.7359619140625,7986248
2015-06-11,232.19232256287458,232.4090929501642,226.9670908302467,228.22206115722656,9094176
2015-06-12,228.40457794808898,230.6521099326095,225.92886956202193,230.26422119140625,6528344
2015-06-15,228.6327629999204,231.31383581953025,228.1764101795613,229.36293029785156,5999828
2015-06-16,228.17637622350244,230.5608221403942,227.50325312828696,230.0930633544922,6010524
2015-06-17,230.22998077881638,231.25677454839484,228.0623050430396,229.2488250732422,9686268
2015-06-18,229.5226606482625,233.60701010697355,228.68981116559672,232.64866638183594,8431716
2015-06-19,233.8351935823491,236.15116183596768,231.176932863864,235.1357879638672,3742324
2015-06-22,235.50088540469832,241.1596719517937,234.6794558358794,238.93495178222656,5449652
2015-06-23,240.0415495051923,242.14076104004877,237.87387391555416,240.06436157226562,5655180
2015-06-24,240.4979274427543,241.3650089108239,237.91952296157217,238.62689208984375,6267396
2015-06-25,239.1859187166456,244.3426999458335,237.90813640773717,243.00787353515625,16573568
2015-06-26,243.4642105478354,244.36549615586074,239.9274764677122,242.51727294921875,5647504
2015-06-29,238.42154247045434,242.26630950646003,235.1357965118032,241.1026153564453,6487836
2015-06-30,240.09862481945115,244.6051088680937,239.12887508746476,243.4984588623047,7290136
2015-07-01,242.1750114354346,245.74597759044684,241.87839883386116,244.68495178222656,4971188
2015-07-02,244.834375873105,245.45507151634808,242.68489658952586,243.27110290527344,4483444
2015-07-03,242.31708065757982,247.39767580820097,242.31708065757982,246.96087646484375,4039288
2015-07-06,244.61600958949955,249.43222426135912,243.74241085078896,249.08738708496094,3267780
2015-07-07,247.93789517576005,250.92648362015956,247.93789517576005,249.85748291015625,4141472
2015-07-08,248.0758236812429,248.42066080842363,245.06425171644787,245.7194366455078,5400676
2015-07-09,244.30567194149296,247.57014789373656,243.70795968804504,246.9149627685547,2797964
2015-07-10,245.93790482148896,251.7311586165357,245.6390346865465,250.75411987304688,4900088
2015-07-13,249.43218847571194,254.23692472344965,249.43218847571194,251.9954833984375,7076084
2015-07-14,251.84606735920156,253.31737815763563,249.66209872395518,251.0069580078125,5674116
2015-07-15,251.27137628857258,253.2139479816451,250.76562628059025,252.12196350097656,3849404
2015-07-16,252.60475785178187,257.24855430940966,252.44381698541596,256.260009765625,7310424
2015-07-17,257.3405030236673,257.8807423359676,254.167989686409,255.30596923828125,3510988
2015-07-20,256.5473568844397,257.2485370443584,254.48983959616152,256.3864440917969,4551268
2015-07-21,256.6853192534219,259.317565228489,251.29434771300183,252.4323272705078,11028136
2015-07-22,252.05302392258375,256.80028859035065,250.2713649551426,256.1910705566406,7286400
2015-07-23,255.84620409313453,256.71977477827323,252.90358226454148,254.69674682617188,5083172
2015-07-24,253.60471750843112,256.3289251360833,252.99549965225083,254.68519592285156,4761008
2015-07-27,253.77712013533576,253.91504936169986,245.9837961222443,251.92648315429688,3328572
2015-07-28,251.50122995337873,256.07607512361545,251.14488700387122,254.83465576171875,6345672
2015-07-29,254.05302372140784,256.99564536687717,254.04154598720544,254.8001708984375,3943032
2015-07-30,254.4898433393503,256.78875791332814,253.13347812811895,255.30596923828125,9462188
2015-07-31,256.46686727364215,257.7082865771415,253.5702409407556,255.55880737304688,5649500
2015-08-03,255.8117159811755,256.903700389992,251.37479968439442,251.82310485839844,4345728
2015-08-04,252.44382049246366,253.3404028483411,248.73106759675665,249.7655792236328,5390928
2015-08-05,251.07597038456282,252.35185118402404,249.478207856963,251.0874481201172,4122780
2015-08-06,251.0184651866972,253.19092803697163,249.53564858316747,251.9495086669922,3743712
2015-08-07,251.48976003921274,252.30588597528163,250.25984629875163,251.19091796875,3227140
2015-08-10,251.73112167298046,254.24842166454252,250.12188162575595,251.65066528320312,3954376
2015-08-11,251.74267013528254,252.61624089979136,249.25983098789087,251.6621856689453,2727688
2015-08-12,250.21383293699427,251.70812720161084,245.45506359500297,246.08726501464844,6005740
2015-08-13,247.59307668321762,248.90344664383846,245.20220013515976,247.7195281982422,3465052
2015-08-14,248.99541625510716,253.71969663305993,248.25977486281002,253.29440307617188,3601660
2015-08-17,252.6621745881811,253.2943759887073,247.3171991110053,250.92648315429688,2500212
2015-08-18,250.94952973701652,251.98404137962663,247.92645121324873,249.7425994873047,1857316
2015-08-19,249.39777382558788,249.8920461347597,247.13334829334562,248.70809936523438,3004576
2015-08-20,245.5240695588408,249.3747513613788,245.5240695588408,247.0643310546875,3044852
2015-08-21,244.60447552785374,246.66199255078266,241.61588701106604,243.98377990722656,7758972
2015-08-24,240.16756552097976,240.16756552097976,232.4777084182458,234.27085876464844,14686328
2015-08-25,235.56975735873144,237.3169548273543,231.20183384447705,234.13294982910156,12347920
2015-08-26,233.89159274284492,236.55832824556478,231.9604987364187,232.99501037597656,5573000
2015-08-27,235.63872141526087,237.81118425582406,231.98344197779636,234.97203063964844,13873432
2015-08-28,237.0295957504179,239.7193145470187,234.3513546888067,236.31690979003906,5553136
2015-08-31,234.7421601984594,237.45489060546177,233.46626542346544,236.20196533203125,3441460
2015-09-01,234.78814573726768,234.78814573726768,228.28222021321355,229.91444396972656,10469144
2015-09-02,231.06389803191016,233.09844584711922,226.4430853545191,228.7764892578125,8681688
2015-09-03,230.42020670565913,233.3398310432312,229.6615676967369,232.25933837890625,6507368
2015-09-04,230.39722125332815,231.27080598455214,225.2936280962834,228.98338317871094,11404592
2015-09-07,230.12135124375752,232.14439328356426,225.29363058829406,226.316650390625,5381740
2015-09-08,226.833883687586,232.19035136323805,224.60393394245898,230.82249450683594,7444488
2015-09-09,233.22487008183683,235.63873024532552,231.0409013624899,233.638671875,6553120
2015-09-10,230.58112595555338,233.78811451167599,229.0408504235362,232.42025756835938,4463740
2015-09-11,233.22487892177307,234.4892819124776,231.45471192849456,232.30531311035156,4301760
2015-09-14,231.9259728106775,235.0180154740274,230.6960592236139,234.42030334472656,5060344
2015-09-15,234.0180117109547,234.40882999456693,231.7535724381944,232.91453552246094,4332728
2015-09-16,234.23637853921628,236.35136842399606,232.54666814663318,235.25938415527344,4254052
2015-09-18,237.93763827755214,244.14470710218393,237.05256185403115,241.3285369873047,7841168
2015-09-21,238.61582193750357,242.5354824284591,238.24800122602574,242.06419372558594,4276688
2015-09-22,241.39753723683998,243.68494602387636,235.70772363864097,236.93763732910156,6025212
2015-09-23,234.30535824010818,242.17912602145063,234.17892075451576,241.20208740234375,5161152
2015-09-24,240.6963880992942,242.30562851638595,238.16758172957861,241.70791625976562,8252836
2015-09-28,242.5354560499639,243.68491318764146,239.79974244970765,240.5583953857422,5777108
2015-09-29,237.24801538305977,246.88047433338738,235.66175850483208,244.78846740722656,10418840
2015-09-30,245.52408341623257,246.67354073559693,243.99529956889336,245.7080078125,9027796
2015-10-01,247.17926706392447,247.5700993528405,243.53549332300952,245.443603515625,5034788
2015-10-05,247.63902680829116,253.98405246111633,247.63902680829116,252.50123596191406,8053372
2015-10-06,254.48984596006207,254.6967538864352,248.97245092569756,249.65061950683594,4758964
2015-10-07,250.12194125632038,252.50131256653196,249.05294021465255,250.06446838378906,4386268
2015-10-08,250.14489493549775,250.7426071258955,247.2252845845611,248.9954376220703,3881908
2015-10-09,251.73115864464924,251.73115864464924,248.32875367706814,249.69662475585938,3443228
2015-10-12,250.05291157382138,251.84607605616713,247.7770087362014,248.40921020507812,2217340
2015-10-13,247.25972248027438,248.77700020578195,246.71945520501455,247.44361877441406,1823652
2015-10-14,245.70796830773244,249.7770353388913,245.30565831063805,249.37472534179688,2749148
2015-10-15,249.593131309244,252.07597014735472,248.512652739891,249.23681640625,3925952
2015-10-16,250.58168476554133,253.22543648554475,249.43222749597464,252.89210510253906,4843688
2015-10-19,252.88061267107133,253.3633791372224,251.5702425396723,252.37486267089844,2654220
2015-10-20,252.42087950827593,253.54735352668183,250.85760600563975,251.70822143554688,3851356
2015-10-21,252.62773772593943,253.80017859053936,249.4322407343616,251.7311553955078,7273204
2015-10-23,252.75412704927675,256.0300799988523,251.9610128234946,254.83465576171875,4467048
2015-10-26,256.0875706902172,256.1450435529838,252.1909218198107,253.22543334960938,4887984
2015-10-27,251.85758548240906,256.09907144590954,251.85758548240906,255.38641357421875,8984032
2015-10-28,254.04159470363692,258.39802708456335,254.04159470363692,255.52438354492188,7694760
2015-10-29,255.17953560519464,256.2140472360265,252.8806208700127,253.69674682617188,6702368
2015-10-30,253.34034976764343,255.6392640123589,250.68509258982985,252.78860473632812,8097460
2015-11-02,251.74265743891553,251.93805956961364,247.4781595809306,248.9954376220703,3156552
2015-11-03,250.80008250688778,251.04147977029763,248.09885779324216,249.4092559814453,2548592
2015-11-04,250.59316939515566,252.44377860507936,247.8804392429609,248.67355346679688,2696444
2015-11-05,247.9379126733484,248.97242413095623,245.86888975813267,248.24826049804688,3596952
2015-11-06,248.44370518474355,250.3518156476316,247.19080787430292,248.4897003173828,5881004
2015-11-09,243.22519406519112,245.90343551034667,241.61595365077113,244.78846740722656,11429432
2015-11-10,243.69645251187637,244.83440400956883,241.9492549718928,242.4435272216797,4402580
2015-11-13,241.2480818783012,242.53546832507308,239.31698817668348,241.8572998046875,3940028
2015-11-16,241.09867095790136,244.8344072182741,240.29405084028264,243.90333557128906,4734732
2015-11-17,244.44359460259443,244.55854032975395,241.66188555499681,243.86886596679688,2567404
2015-11-18,244.07573551984652,245.0297906275722,240.5354297231515,241.0641632080078,2446720
2015-11-19,242.53546051706695,246.2022176286266,241.2940411729266,245.73095703125,3277680
2015-11-20,244.81140214070751,248.34023016199208,243.68492846258886,246.1792449951172,4648160
2015-11-23,246.90337008171915,247.24820719077184,243.4665047866604,245.07574462890625,3408280
2015-11-24,244.89185969354253,246.78846409858522,244.16769603539672,244.68495178222656,4002252
2015-11-26,243.4550508422674,245.29418248224675,241.63890273520343,244.59300231933594,8791484
2015-11-27,244.7999046073832,248.7885156472068,243.90332234094365,248.14483642578125,6925072
2015-11-30,248.09883429718747,248.51265012015048,245.91486558660336,247.7655029296875,5247776
2015-12-01,247.60455418723814,249.4091961418544,246.78842845715974,248.97239685058594,1895332
2015-12-02,250.58165699965275,251.20235263127347,246.40912196088217,247.77699279785156,2562284
2015-12-03,246.55859056857614,248.51266797634574,245.36316620310956,247.53562927246094,3807712
2015-12-04,246.81147651280128,246.81147651280128,242.76539225447803,243.4320831298828,5859828
2015-12-07,245.57007680811068,246.2367677373936,243.93785285222899,244.1332550048828,5814808
2015-12-08,243.9148323689866,244.1217402898952,240.69635201727516,241.21360778808594,4902660
2015-12-09,240.71933303334364,242.9952640137005,240.20207726794078,240.79978942871094,3890616
2015-12-10,240.23657482619134,244.42058815780396,239.61587911161794,243.8228759765625,6514340
2015-12-11,243.68496023950442,243.8228895100741,239.54691374487135,240.54693603515625,3033920
2015-12-14,239.3169807080205,243.65042858856464,239.11007280664015,242.54696655273438,5878016
2015-12-15,242.07571346814282,244.24817659461075,240.30556040679286,243.55850219726562,4557416
2015-12-16,244.37461470594357,246.7539856335347,243.53550528933604,245.3631591796875,6842768
2015-12-17,246.88045054319466,249.20234873338418,244.83441088658134,248.3402557373047,4878012
2015-12-18,249.43220488734036,249.43220488734036,245.6389962415882,246.6735076904297,3172128
2015-12-21,246.3861713233073,248.25979232780682,245.76547560882338,247.22528076171875,3097500
2015-12-22,247.01831587745144,247.47809868969426,244.60445611317667,245.1676788330078,2429536
2015-12-23,246.58153920197367,247.81145272490917,245.78842500330154,246.92637634277344,3013968
2015-12-24,247.4091771089782,247.455172238561,245.59305703205365,246.90342712402344,2146352
2015-12-28,246.90345691566705,248.25982230088016,245.46663512262896,247.65060424804688,7755428
2015-12-29,248.04135383852122,248.24826174366484,246.28270680209909,247.81146240234375,4231612
2015-12-30,248.28273621564549,248.73101326420107,246.5700563437695,246.9723663330078,2112560
2015-12-31,247.13327877591956,249.40920946746274,247.13327877591956,248.77700805664062,9290008
2016-01-01,248.83450645572418,250.6391486920117,247.39768491999837,250.2943115234375,3195076
2016-01-04,249.2023352774879,249.2023352774879,245.54705555889615,246.0988006591797,5187536
2016-01-05,246.02981552725706,247.0873386345374,243.99528183246036,244.23667907714844,3160872
2016-01-06,242.91482978817544,247.5356427682461,242.91482978817544,245.3171844482422,4165536
2016-01-07,243.70793792238086,244.8114281862897,241.31706105919378,242.8113555908203,6055428
2016-01-08,244.1332270115374,244.7194614652046,243.05274836457264,244.22518920898438,3488356
2016-01-11,241.85729556453566,243.91481268387375,240.30552837733856,243.36306762695312,3288912
2016-01-12,244.58150642251894,244.58150642251894,239.89171547623573,240.68482971191406,4258736
2016-01-13,241.84580049463722,244.31713353201113,238.3974288145806,243.71942138671875,4515148
2016-01-14,241.42049917506836,243.08721210020096,238.9721497483241,241.3285369873047,6279184
2016-01-15,240.9262191188706,242.63889905060728,238.65028834476314,239.58135986328125,5417260
2016-01-18,238.08706898005983,239.42042245808236,234.71915386297783,235.83412170410156,6495388
2016-01-19,236.14449305365594,238.52389208040103,235.93761319300154,238.12158203125,6405212
2016-01-20,235.63872515580508,254.7197146074459,231.7075871584727,234.09844970703125,9563588
2016-01-21,234.71920263266168,237.53537328129056,232.97203298568914,235.17898559570312,6300804
2016-01-22,235.7996393984889,240.06413684679117,234.96054405917405,236.85716247558594,4236284
2016-01-25,239.07561487247008,240.6273822422081,237.48938623374264,239.35150146484375,10143884
2016-01-27,241.02969103065354,241.08716389589648,237.47787918380914,238.08709716796875,4039468
2016-01-28,238.8572350534556,240.67338326173063,236.78821184317542,237.17901611328125,9951972
2016-01-29,237.98363168977025,242.52398809198243,237.98363168977025,241.35154724121094,5360184
2016-02-01,243.22517710706202,245.29420035277428,242.23663255338553,243.6274871826172,4609484
2016-02-02,244.8344013857725,244.89187424994756,241.43199660143995,242.25962829589844,6528628
2016-02-03,240.12160301355865,241.7078595220674,239.5468744280786,239.97216796875,4850244
2016-02-04,240.92622889976388,242.51248544689784,240.3630060974467,241.20208740234375,5675992
2016-02-05,242.0297032597858,244.5585089326399,240.37446816343956,242.59292602539062,7523904
2016-02-08,242.53549913130152,243.22517353641422,236.8571910877096,238.13307189941406,3481924
2016-02-09,236.0295644780508,237.14456057420728,234.6387379019506,235.88015747070312,5535460
2016-02-10,235.38584427550933,236.8226657342878,232.21333126935878,232.8685302734375,7682280
2016-02-11,232.19037111415602,232.88004548380204,222.58091103671384,224.213134765625,8803600
2016-02-12,225.06372823509884,226.7764223338848,222.07513940255922,223.31655883789062,12542144
2016-02-15,225.29360694336356,227.19021128752962,223.24756755343688,223.82229614257812,10912960
2016-02-16,225.63846522087113,225.75341094946046,221.15558180588692,223.787841796875,7136096
2016-02-17,224.58096821316653,225.27064257881474,220.46590555221445,224.12118530273438,7503924
2016-02-18,226.67295146691944,227.87988148233663,224.60392858334717,227.46607971191406,6799856
2016-02-19,227.3051726154197,228.1902490908955,223.79932798089618,227.43161010742188,3328660
2016-02-22,225.98328474698266,228.97187345675965,225.98328474698266,227.30516052246094,4002396
2016-02-23,226.42010696316,226.55803622803546,222.07515271058577,223.00621032714844,6078320
2016-02-24,220.6957776602838,221.36246843454978,217.56925975601365,218.30490112304688,6463468
2016-02-25,219.3164462175168,220.06359343995595,215.6841640654895,216.70718383789062,8463196
2016-02-26,218.39688367575687,223.2246042622736,217.24742639325288,220.92568969726562,6209388
2016-02-29,220.94866510247266,225.89133123541797,213.33926378480152,223.4199981689453,8812752
2016-03-01,224.13269159153307,226.84540813255683,223.42001961531022,226.24769592285156,4322560
2016-03-02,229.43167244022152,232.3972778268328,228.74199807416875,231.5466766357422,6358976
2016-03-03,232.36280690016622,234.4893030305907,232.19038829499667,233.53524780273438,4610400
2016-03-04,233.4432970255624,235.6157742327333,228.3052142300043,234.61573791503906,5704624
2016-03-08,235.40886506208474,235.40886506208474,232.07543875017046,233.14443969726562,1913688
2016-03-09,232.8800128871843,236.76518357162715,231.4431914848695,235.59274291992188,6528172
2016-03-10,235.59276771327274,235.81115336423989,232.2133465816334,234.77664184570312,2671392
2016-03-11,234.4662909642646,236.97211333372027,232.8800343771471,236.48931884765625,4730856
2016-03-14,236.3284155154205,238.6158242653281,235.69621401477127,236.2249755859375,3008656
2016-03-15,236.30547342386583,237.56987664690507,234.86865157950305,236.0295867919922,7690036
2016-03-16,236.09850259955462,237.76521549521846,234.24787936307496,236.89161682128906,4803548
2016-03-17,237.92614664779708,238.85721825210038,232.4547469365605,234.1214599609375,5113484
2016-03-18,235.1674835715239,237.24799858225614,233.42029996928906,236.42039489746094,4135068
2016-03-21,237.47783962918922,240.7767759320741,237.30542106217868,240.3744659423828,5318796
2016-03-22,240.5813911805428,242.9032891044361,239.24800960769483,242.27108764648438,4120264
2016-03-23,242.08718741485455,242.08718741485455,239.21354447067233,241.236572265625,8464300
2016-03-28,240.23656592903956,242.07569753423795,239.466435181947,240.81129455566406,11270868
2016-03-29,240.81130089351802,243.5699983739211,240.0641536592422,242.25962829589844,6733952
2016-03-30,243.22517202406675,245.96088609325477,242.28262262219138,244.82290649414062,7814380
2016-03-31,245.25968552953194,248.02988870133055,244.84589776114882,246.24822998046875,20080392
2016-04-01,245.70798173058458,247.45515105797176,242.94928445694592,244.7079315185547,5158648
2016-04-04,244.88032224412387,246.6275194356951,244.6044637733056,245.7654266357422,6179960
2016-04-05,245.75396665042834,247.57011476679043,242.68492132308455,243.0987091064453,6663028
2016-04-06,243.91483942607746,245.28268238996145,242.9378007196111,244.02978515625,4295376
2016-04-07,244.6045445776957,244.77696319464425,240.70789505982853,242.6504669189453,3911692
2016-04-08,242.5355153779098,244.45510365480868,242.3630967650819,243.53553771972656,2962796
2016-04-11,243.75388825574956,246.92637307132523,239.74226606650987,246.20220947265625,4049620
2016-04-12,245.89186582521398,246.2137194370618,243.51249515752355,244.3745880126953,4941480
2016-04-13,246.44361711347352,249.42069995698074,245.86888852878727,248.68505859375,4974604
2016-04-18,249.08736808680658,251.04144527069016,246.35165441678575,250.07591247558594,4117068
2016-04-20,251.01847912320906,252.8805942501029,249.0988911339857,252.38632202148438,3821352
2016-04-21,251.7311611469049,254.06456519386506,250.35181231870268,250.84608459472656,8191728
2016-04-22,250.46672506170577,253.07598730543234,249.47818063987384,251.07594299316406,7809320
2016-04-25,252.88054812780484,252.88054812780484,249.3172313132767,251.3287811279297,5561960
2016-04-26,251.73118715998044,256.3290170624458,251.15645842217228,256.06463623046875,7053796
2016-04-27,255.1450328674717,258.62789412088415,254.94963073783157,258.4439697265625,5763636
2016-04-28,258.4439729584539,261.31761626239916,255.2599817902671,256.08758544921875,8089584
2016-04-29,256.05312657043254,261.15670590071744,254.30592897498357,260.3175964355469,5611940
